EUR/USD Close,USD/JPY Close,USD/CHF Close,GBP/USD Close,USD/CAD Close,EUR/GBP Close,EUR/JPY Close,EUR/CHF Close,AUD/USD Close,GBP/JPY Close,CHF/JPY Close,GBP/CHF Close,NZD/USD Close
1.1014,124.62,0.9839,1.5586,1.30107,0.7064,137.265,1.08354,0.7406,194.266,126.64,1.5333,0.6613
1.1034,125.082,0.9888,1.55681,1.31155,0.70869,138.037,1.0912,0.7291,194.736,126.46,1.5394,0.6529
1.1165,124.236,0.97503,1.56198,1.2981,0.71481,138.72,1.08873,0.7378,194.06,127.387,1.5227,0.6619
1.1146,124.4,0.9758,1.561,1.30629,0.7138,138.651,1.08778,0.73617,194.212,127.453,1.5232,0.65721
1.1104,124.292,0.97687,1.56452,1.3092,0.7097,138.01,1.08482,0.73734,194.43,127.216,1.52832,0.6539
1.10809,124.38,0.97662,1.559,1.3088,0.7107,137.83,1.0819,0.7374,193.91,127.28,1.5226,0.6569
1.1033,124.36,0.9766,1.566,1.306,0.70447,137.21,1.0776,0.7341,194.77,127.31,1.5294,0.6586
1.1127,123.755,0.9649,1.5689,1.30966,0.70917,137.723,1.07383,0.7358,194.17,128.23,1.5137,0.66207
1.12022,123.496,0.9606,1.5686,1.3081,0.71408,138.345,1.07649,0.7337,193.7,128.542,1.50699,0.6626
1.136,122.167,0.9485,1.5694,1.3169,0.7238,138.787,1.0777,0.7333,191.71,128.77,1.4886,0.6693
1.158,118.875,0.9346,1.57591,1.3256,0.73454,137.65,1.0823,0.7179,187.391,127.16,1.4731,0.6492
1.1467,119.268,0.94177,1.56897,1.3318,0.73082,136.763,1.07978,0.71611,187.133,126.65,1.47736,0.6489
1.13232,119.8,0.95335,1.547,1.33364,0.73193,135.661,1.07957,0.7111,185.33,125.649,1.4746,0.64284
1.12626,120.809,0.96458,1.54247,1.3233,0.73015,136.06,1.08643,0.7161,186.344,125.199,1.4876,0.6458
1.11831,121.393,0.9623,1.5398,1.3213,0.72613,135.743,1.07618,0.7165,186.925,125.92,1.48173,0.64612
1.1229,121.183,0.96565,1.53506,1.3169,0.73145,136.08,1.08458,0.71173,186,125.458,1.48241,0.6334
1.1298,119.77,0.96051,1.5304,1.3215,0.7382,135.317,1.08526,0.7026,183.3,124.667,1.4698,0.6333
1.1222,120.239,0.9693,1.5302,1.3279,0.73338,134.933,1.0881,0.7034,183.995,123.987,1.4834,0.6338
1.1123,119.914,0.97302,1.5258,1.31859,0.72886,133.385,1.08239,0.7012,182.989,123.22,1.48479,0.6394
1.1138,119.038,0.97275,1.51834,1.3256,0.7335,132.56,1.0834,0.6928,180.751,122.325,1.4769,0.6297
1.1169,119.36,0.975,1.5283,1.32993,0.7307,133.313,1.089,0.6926,182.42,122.399,1.4899,0.625
1.1205,119.876,0.9793,1.54,1.3212,0.72758,134.33,1.0975,0.7028,184.6,122.35,1.5082,0.63516
1.1202,120.557,0.9737,1.5369,1.3239,0.7288,135.05,1.0908,0.7016,185.305,123.775,1.4966,0.63959
1.1283,120.531,0.9721,1.54505,1.323,0.73021,136,1.0971,0.7069,186.235,123.945,1.5023,0.6297
1.1336,120.57,0.9689,1.5424,1.3255,0.7348,136.68,1.09859,0.70816,185.968,124.387,1.4944,0.6315
1.13132,120.146,0.96859,1.54245,1.3259,0.7333,135.922,1.0958,0.7134,185.31,124.015,1.49413,0.6329
1.1267,120.445,0.9744,1.53414,1.32437,0.73438,135.711,1.09818,0.7145,184.783,123.49,1.49524,0.6358
1.1278,120.614,0.97073,1.5487,1.3185,0.72819,136.043,1.09513,0.71959,186.8,124.22,1.5034,0.63672
1.142,119.97,0.9601,1.5608,1.31327,0.73154,137.009,1.0965,0.7207,187.23,124.924,1.49876,0.63857
1.1301,119.94,0.96894,1.5528,1.32191,0.7276,135.54,1.095,0.719,186.244,123.76,1.5045,0.6398
1.1194,120.486,0.9709,1.5505,1.32424,0.7218,134.888,1.0871,0.7129,186.831,124.049,1.5055,0.6314
1.113,120.067,0.9744,1.53726,1.3255,0.72402,133.649,1.0845,0.7085,184.55,123.195,1.4979,0.6294
1.1182,120.234,0.97917,1.52442,1.3341,0.7335,134.45,1.09506,0.6992,183.291,122.765,1.4926,0.62442
1.1225,119.97,0.9761,1.5235,1.3318,0.7366,134.68,1.0958,0.7026,182.79,122.85,1.4872,0.6356
1.11968,120.595,0.9796,1.51917,1.33198,0.73693,135.04,1.09699,0.70275,183.19,123.08,1.48826,0.63814
1.1234,119.832,0.97453,1.5168,1.33852,0.7405,134.631,1.0947,0.69865,181.766,122.952,1.4778,0.63329
1.12619,119.568,0.97057,1.5159,1.34312,0.7427,134.659,1.09307,0.6979,181.269,123.16,1.4714,0.6347
1.1165,119.946,0.9751,1.5122,1.3347,0.73828,133.937,1.0889,0.701,181.41,122.978,1.4747,0.6384
1.11844,119.88,0.97759,1.5128,1.32589,0.73916,134.08,1.0934,0.70279,181.399,122.46,1.479,0.64044
1.12038,120.041,0.9719,1.518,1.3165,0.738,134.46,1.08906,0.7042,182.224,123.474,1.47551,0.6441
1.1184,120.47,0.9754,1.5151,1.30888,0.73811,134.74,1.0911,0.7085,182.53,123.45,1.47811,0.65027
1.12685,120.263,0.9672,1.52335,1.3034,0.73959,135.515,1.0898,0.71671,183.202,124.308,1.47344,0.6545
1.1247,119.93,0.973,1.532,1.3065,0.734,134.88,1.0944,0.7208,183.72,123.21,1.4909,0.6608
1.1274,119.91,0.9666,1.5351,1.3013,0.7343,135.18,1.0897,0.7256,184.08,124.02,1.4841,0.6663
1.13551,120.24,0.96151,1.5316,1.2945,0.74127,136.539,1.09178,0.73244,184.14,125.17,1.47271,0.6692
1.13654,119.985,0.9622,1.5341,1.3007,0.74076,136.374,1.0936,0.7358,184.07,124.671,1.4762,0.67162
1.13862,119.718,0.957,1.5256,1.30187,0.74626,136.31,1.0897,0.726,182.62,125.07,1.46012,0.66668
1.1485,118.807,0.949,1.54899,1.29234,0.7413,136.434,1.0898,0.7304,184.025,125.16,1.47005,0.6801
1.13771,118.909,0.9517,1.5481,1.28456,0.73486,135.286,1.0827,0.7329,184.072,124.881,1.4733,0.68539
1.13564,119.474,0.9525,1.5444,1.2911,0.7351,135.676,1.0818,0.7271,184.53,125.4,1.471,0.6814
1.13229,119.489,0.9562,1.54636,1.30206,0.732,135.301,1.08271,0.72502,184.77,124.953,1.4783,0.67897
1.13448,119.87,0.95602,1.54462,1.29793,0.7343,136,1.0846,0.72634,185.154,125.35,1.4764,0.6754
1.134,119.95,0.9588,1.5423,1.3127,0.73528,136.04,1.08773,0.7212,185.005,125.05,1.47922,0.67228
1.11169,120.67,0.9732,1.53957,1.31067,0.72205,134.146,1.08195,0.72103,185.75,123.97,1.49832,0.67851
1.0998,121.43,0.97962,1.5311,1.31882,0.7183,133.58,1.0775,0.7206,185.953,123.94,1.4997,0.6745
1.105,120.99,0.98257,1.53525,1.31632,0.71953,133.718,1.08593,0.72488,185.788,123.114,1.50889,0.6786
1.10384,120.36,0.98693,1.53019,1.3266,0.72131,132.863,1.0894,0.71941,184.173,121.942,1.5102,0.6774
1.09182,121.145,0.9949,1.52668,1.3178,0.71508,132.263,1.0862,0.71,184.941,121.739,1.5189,0.66614
1.09806,121.07,0.9896,1.5321,1.31614,0.71665,132.94,1.0865,0.7075,185.494,122.29,1.51618,0.66889
1.0996,120.677,0.98817,1.5418,1.3079,0.71319,132.711,1.0867,0.7131,186.04,122.1,1.5235,0.6769
1.1008,120.78,0.9868,1.5411,1.31,0.71422,132.973,1.0865,0.71374,186.176,122.35,1.52111,0.67339
1.0965,120.969,0.9901,1.54259,1.30532,0.71063,132.632,1.08574,0.71956,186.592,122.14,1.5273,0.67001
1.0862,121.54,0.99364,1.53876,1.3154,0.70585,132.017,1.0792,0.71509,186.99,122.3,1.5286,0.65868
1.0881,121.72,0.9951,1.5214,1.3159,0.7151,132.45,1.083,0.71435,185.17,122.28,1.5141,0.6618
1.0741,123.19,1.0057,1.505,1.3291,0.7137,132.33,1.0805,0.7047,185.4,122.46,1.5138,0.6524
1.0758,123.13,1.003,1.5116,1.3277,0.7115,132.45,1.0788,0.7051,186.11,122.75,1.5164,0.6549
1.07134,123.239,1.0064,1.5114,1.3266,0.70875,132.03,1.0784,0.70253,186.24,122.41,1.5213,0.65345
1.074,122.84,1.0044,1.52177,1.3258,0.7057,131.954,1.07895,0.7061,186.92,122.29,1.52846,0.65576
1.0811,122.59,1.0002,1.52275,1.32783,0.7098,132.53,1.0813,0.71249,186.688,122.55,1.52319,0.65372
1.07436,122.69,1.0067,1.5227,1.33094,0.70545,131.81,1.08211,0.7128,186.8,121.806,1.53368,0.65368
1.06823,123.21,1.0097,1.5203,1.33224,0.7025,131.632,1.07873,0.7095,187.345,122,1.53537,0.6495
1.0648,123.36,1.01429,1.5213,1.3315,0.69985,131.34,1.08,0.7118,187.66,121.59,1.5429,0.64733
1.06542,123.52,1.0187,1.52368,1.33219,0.69921,131.611,1.0851,0.7105,188.215,121.19,1.55221,0.6461
1.0733,122.87,1.0129,1.5285,1.32979,0.70188,131.89,1.08775,0.71911,187.835,121.235,1.54922,0.6552
1.0647,122.866,1.01878,1.519,1.3338,0.70084,130.82,1.0848,0.72346,186.64,120.587,1.5474,0.65685
1.06271,122.88,1.0189,1.51173,1.33759,0.7029,130.591,1.08285,0.71861,185.77,120.59,1.5401,0.65112
1.0646,122.474,1.0153,1.5086,1.33,0.7056,130.4,1.0811,0.7245,184.778,120.59,1.53207,0.65502
1.06181,122.719,1.0218,1.5128,1.32926,0.70178,130.306,1.0851,0.72542,185.649,120.06,1.5461,0.65747
1.0606,122.583,1.0239,1.50936,1.32885,0.70258,130.01,1.0861,0.723,185.01,119.67,1.5451,0.65719
1.05955,122.83,1.0299,1.503,1.33694,0.7049,130.156,1.0915,0.7189,184.645,119.243,1.548,0.65322
1.05697,123.058,1.02816,1.5057,1.33582,0.70195,130.073,1.0868,0.72339,185.297,119.71,1.548,0.6581
1.0632,122.842,1.027,1.508,1.33709,0.7049,130.58,1.092,0.7325,185.264,119.598,1.54889,0.6682
1.062,123.14,1.01863,1.494,1.33656,0.7107,130.795,1.08189,0.7301,183.98,120.88,1.5216,0.66417
1.09557,122.464,0.99168,1.51453,1.33394,0.7233,134.15,1.08661,0.73524,185.472,123.45,1.50184,0.6685
1.08699,123.204,0.9969,1.5103,1.33759,0.71958,133.921,1.0837,0.7338,186.06,123.55,1.50585,0.6741
1.0847,123.317,0.99991,1.50588,1.35139,0.72027,133.777,1.0843,0.7264,185.728,123.31,1.5056,0.66445
1.0888,123.04,0.9924,1.4999,1.3587,0.72588,133.98,1.0806,0.72072,184.55,123.94,1.4885,0.66325
1.10291,121.21,0.9831,1.5168,1.35928,0.727,133.69,1.0843,0.72138,183.86,123.26,1.4912,0.6642
1.0937,121.65,0.9887,1.5153,1.3622,0.7217,133.062,1.0816,0.7283,184.354,122.99,1.4983,0.6749
1.0991,120.858,0.98342,1.52269,1.37413,0.72178,132.84,1.0811,0.71862,183.99,122.86,1.49762,0.67134
1.0996,120.869,0.98568,1.5137,1.37389,0.72638,132.896,1.08396,0.72408,182.964,122.59,1.49211,0.67659
1.09137,121.722,0.9914,1.50332,1.37409,0.72573,132.839,1.0821,0.71927,182.96,122.71,1.49069,0.6761
1.09165,122.204,0.99014,1.50034,1.3786,0.7274,133.398,1.0808,0.722,183.347,123.389,1.4853,0.6778
1.0804,122.84,0.99719,1.4889,1.3947,0.72563,132.73,1.07753,0.7119,182.912,123.16,1.4846,0.66912
1.08661,121.293,0.9922,1.4914,1.39383,0.72851,131.795,1.07814,0.7179,180.904,122.22,1.47986,0.6737
1.09248,121.076,0.9912,1.4882,1.39636,0.734,132.276,1.0829,0.7186,180.17,122.12,1.4752,0.677
1.0954,121.05,0.98746,1.4813,1.39413,0.7394,132.623,1.08179,0.7229,179.29,122.58,1.4626,0.68048
1.0922,120.85,0.9897,1.4877,1.38578,0.73408,132,1.0811,0.72429,179.78,122.07,1.4724,0.6797
1.0952,120.31,0.9873,1.4939,1.38358,0.73311,131.79,1.0815,0.72682,179.74,121.83,1.47503,0.68366
1.0963,120.325,0.98625,1.49088,1.38275,0.73518,131.907,1.08135,0.7269,179.398,121.975,1.47067,0.6826
1.0972,120.35,0.98774,1.4883,1.3894,0.73718,132.059,1.0838,0.7252,179.12,121.81,1.47028,0.68443
1.09324,120.41,0.99161,1.4827,1.38234,0.7373,131.677,1.084,0.7298,178.54,121.24,1.47031,0.6872
1.0931,120.52,0.98574,1.4825,1.38911,0.73724,131.75,1.0779,0.7285,178.68,122.2,1.46183,0.6841
1.0864,120.17,0.9994,1.4738,1.3829,0.7374,130.65,1.0864,0.7293,177.14,120.25,1.4727,0.6834
1.0864,120.17,0.9994,1.4738,1.3829,0.7374,130.65,1.0864,0.7293,177.14,120.25,1.4727,0.6834
1.08311,119.411,1.00242,1.47156,1.3948,0.73598,129.337,1.08574,0.7183,175.69,119.103,1.4748,0.6745
1.0744,119.045,1.0087,1.46664,1.3992,0.73248,127.899,1.0838,0.7159,174.57,117.986,1.4794,0.67008
1.0786,118.48,1.0067,1.46243,1.40963,0.7374,127.785,1.086,0.7055,173.28,117.63,1.47247,0.66307
1.09258,117.6,0.9934,1.46158,1.4087,0.7475,128.511,1.08538,0.70068,171.88,118.38,1.45197,0.663
1.09172,117.519,0.99468,1.4523,1.4145,0.7515,128.291,1.086,0.6976,170.668,118.1,1.4447,0.65506
1.086,117.697,1.00101,1.45526,1.42148,0.74622,127.819,1.08727,0.69943,171.28,117.545,1.45679,0.65561
1.08461,117.745,1.00319,1.44388,1.4263,0.75113,127.713,1.08811,0.69869,170.005,117.353,1.44846,0.6535
1.0872,117.84,1.0061,1.4441,1.4349,0.7528,128.13,1.094,0.6968,170.19,117.1,1.4527,0.653
1.0857,118.129,1.0058,1.44115,1.4352,0.75327,128.24,1.0922,0.6989,170.242,117.41,1.4496,0.6478
1.0913,116.92,1.0016,1.4254,1.45217,0.76561,127.613,1.0933,0.6857,166.66,116.71,1.42787,0.6446
1.0889,117.34,1.0051,1.427,1.4515,0.7631,127.8,1.0946,0.6868,167.46,116.72,1.4343,0.6444
1.09134,117.553,1.00274,1.41743,1.4554,0.76987,128.29,1.09436,0.69174,166.628,117.218,1.42137,0.64917
1.08801,117.029,1.00562,1.41688,1.44801,0.7678,127.332,1.094,0.69228,165.817,116.367,1.42451,0.64301
1.0883,117.5,1.0065,1.4225,1.429,0.765,127.89,1.0955,0.6997,167.16,116.71,1.4317,0.6508
1.0793,118.81,1.016,1.4272,1.4151,0.756,128.23,1.0967,0.7005,169.57,116.9,1.4504,0.6484
1.0852,118.33,1.013,1.42486,1.42681,0.7617,128.43,1.09965,0.6954,168.595,116.76,1.44354,0.64631
1.08553,118.42,1.0172,1.4355,1.40798,0.7559,128.559,1.10446,0.7011,170.037,116.392,1.4605,0.6504
1.08969,118.586,1.01464,1.42398,1.411,0.76513,129.22,1.1057,0.702,168.862,116.857,1.44483,0.6438
1.09502,118.8,1.0131,1.43594,1.40497,0.76254,130.08,1.10949,0.70835,170.587,117.234,1.45492,0.6478
1.0831,121.092,1.02409,1.4244,1.4025,0.7602,131.16,1.1092,0.707,172.503,118.22,1.45889,0.6473
1.08929,121.11,1.01929,1.44361,1.39227,0.75452,131.93,1.1102,0.7104,174.85,118.8,1.4714,0.65297
1.09177,119.963,1.019,1.4416,1.40187,0.75724,130.971,1.1124,0.7049,172.951,117.7,1.4687,0.6477
1.1105,117.781,1.00472,1.4597,1.37912,0.7606,130.792,1.11567,0.7173,171.9,117.203,1.4662,0.6671
1.12,116.758,0.99338,1.4575,1.37417,0.76845,130.779,1.1128,0.7196,170.175,117.5,1.4477,0.6726
1.11452,116.979,0.9921,1.4497,1.3894,0.76866,130.39,1.1058,0.7069,169.595,117.87,1.4383,0.6626
1.12042,115.511,0.98532,1.4431,1.3928,0.77631,129.418,1.1043,0.7084,166.67,117.17,1.4221,0.6621
1.1287,115.06,0.9723,1.44549,1.3877,0.785,129.876,1.09753,0.7054,166.328,118.32,1.40554,0.6629
1.1291,113.338,0.9723,1.45383,1.39164,0.7766,127.998,1.09818,0.71115,164.74,116.548,1.4135,0.66869
1.1331,112.292,0.97154,1.44696,1.39309,0.78304,127.237,1.10087,0.7095,162.45,115.55,1.40577,0.67
1.12542,113.257,0.9764,1.45087,1.38549,0.77559,127.48,1.09894,0.7099,164.348,115.98,1.4168,0.66207
1.11446,114.616,0.9878,1.4435,1.3828,0.77194,127.737,1.10091,0.7137,165.43,116,1.4256,0.6646
1.11415,113.89,0.98848,1.4287,1.388,0.7797,126.893,1.1015,0.7099,162.711,115.19,1.4122,0.6567
1.11437,113.808,0.99132,1.42928,1.37168,0.77957,126.81,1.1045,0.71835,162.663,114.78,1.4166,0.6643
1.11023,113.45,0.9937,1.4327,1.374,0.7749,125.957,1.10346,0.7154,162.52,114.12,1.4237,0.6634
1.1126,112.671,0.9903,1.43586,1.3768,0.7748,125.364,1.10196,0.71529,161.78,113.73,1.42204,0.66418
1.10297,112.86,0.9984,1.41473,1.3706,0.7796,124.47,1.1012,0.72293,159.665,113,1.4126,0.67089
1.10169,112.12,0.99194,1.4016,1.37648,0.78589,123.525,1.0928,0.72148,157.167,113.017,1.3902,0.66596
1.10092,111.962,0.98857,1.39334,1.36842,0.7901,123.258,1.0882,0.721,156.001,113.253,1.37705,0.66699
1.1036,112.78,0.9893,1.39706,1.3545,0.7899,124.49,1.0917,0.7234,157.585,113.97,1.3819,0.6721
1.0938,113.847,0.99599,1.3863,1.35138,0.7889,124.52,1.0896,0.713,157.82,114.26,1.381,0.66324
1.08858,112.805,0.99821,1.3927,1.35099,0.7814,122.793,1.0866,0.7138,157.09,112.99,1.3901,0.6585
1.08709,113.885,0.99658,1.3954,1.33965,0.77892,123.808,1.08338,0.7179,158.91,114.26,1.3904,0.663
1.0866,113.368,0.9964,1.4071,1.3431,0.7721,123.18,1.0829,0.7291,159.52,113.727,1.40248,0.6669
1.0964,113.612,0.99092,1.41893,1.33966,0.7726,124.575,1.08652,0.7353,161.223,114.63,1.40602,0.6731
1.09938,114.06,0.9946,1.42157,1.332,0.77324,125.393,1.0936,0.74255,162.147,114.64,1.4139,0.68005
1.1009,113.32,0.99518,1.4265,1.3276,0.77167,124.77,1.0956,0.7469,161.66,113.85,1.4196,0.6778
1.10069,112.565,0.99585,1.42132,1.34093,0.77419,123.89,1.0961,0.7438,159.988,113.022,1.41538,0.67423
1.10064,113.287,0.9967,1.4216,1.32582,0.7741,124.688,1.0971,0.74882,161.067,113.63,1.417,0.666
1.11849,113.147,0.98352,1.4279,1.3356,0.78324,126.557,1.10005,0.74438,161.54,115.035,1.40438,0.66563
1.11529,113.79,0.9822,1.4384,1.32367,0.77524,126.913,1.0956,0.7558,163.66,115.831,1.41295,0.674
1.1097,113.805,0.9871,1.43019,1.3266,0.77592,126.296,1.09546,0.75052,162.74,115.279,1.41173,0.66644
1.111,113.083,0.9866,1.41571,1.3351,0.78478,125.6,1.0962,0.7451,160.08,114.58,1.3968,0.66072
1.12248,112.61,0.9761,1.42562,1.31285,0.78736,126.39,1.09595,0.7554,160.552,115.36,1.39153,0.6729
1.1316,111.54,0.96704,1.44821,1.2986,0.7812,126.232,1.0945,0.7645,161.542,115.31,1.4004,0.6854
1.12681,111.714,0.96968,1.44736,1.30242,0.77839,125.88,1.09276,0.7595,161.698,115.19,1.40359,0.6786
1.12494,111.82,0.9692,1.43851,1.30765,0.78196,125.803,1.0903,0.7583,160.87,115.35,1.3942,0.6759
1.1219,112.32,0.9726,1.4211,1.30386,0.78935,126.028,1.0914,0.7622,159.61,115.456,1.3822,0.6749
1.1181,112.41,0.9747,1.41146,1.3207,0.7921,125.68,1.08995,0.7524,158.67,115.308,1.3756,0.6707
1.11753,112.792,0.97568,1.41614,1.3241,0.7889,126.04,1.09049,0.7529,159.73,115.57,1.38181,0.6697
1.1162,113.105,0.97822,1.41287,1.32622,0.78985,126.241,1.09171,0.75087,159.795,115.585,1.38186,0.66817
1.11999,113.319,0.9736,1.42537,1.31797,0.78569,126.927,1.09064,0.75411,161.55,116.37,1.38793,0.67284
1.1302,112.666,0.966,1.43877,1.3056,0.7855,127.34,1.0918,0.76427,162.07,116.6,1.3898,0.68569
1.13369,112.41,0.9637,1.4378,1.29653,0.7883,127.454,1.09268,0.7672,161.652,116.629,1.3857,0.69352
1.13845,112.518,0.9605,1.4368,1.29778,0.7922,128.09,1.09344,0.76638,161.686,117.13,1.38002,0.6912
1.1394,111.614,0.9584,1.42271,1.3012,0.80059,127.171,1.0921,0.76832,158.795,116.4,1.3636,0.6899
1.1396,111.29,0.95875,1.4277,1.3054,0.79818,126.84,1.0929,0.76121,158.908,116.05,1.36918,0.6834
1.1381,110.425,0.9567,1.4146,1.3154,0.80439,125.67,1.0888,0.7535,156.21,115.41,1.3535,0.6791
1.1405,109.67,0.9552,1.41243,1.3099,0.8073,125.097,1.0894,0.7598,154.917,114.79,1.349,0.68256
1.13724,108.43,0.9555,1.4061,1.31325,0.8086,123.336,1.08691,0.7509,152.488,113.458,1.3436,0.67787
1.13996,108.17,0.9536,1.4125,1.29975,0.80698,123.306,1.0873,0.7551,152.77,113.4,1.34717,0.6807
1.14057,107.915,0.9542,1.424,1.2887,0.8006,123.06,1.0881,0.76,153.681,113.063,1.3583,0.686
1.1393,108.51,0.95483,1.4266,1.2762,0.79855,123.65,1.0881,0.7684,154.81,113.61,1.3622,0.6916
1.12864,109.22,0.9659,1.4212,1.28147,0.7939,123.28,1.09031,0.76611,155.24,113.06,1.3727,0.69271
1.1262,109.28,0.96649,1.4155,1.2852,0.7955,123.088,1.0887,0.7696,154.68,113.04,1.3681,0.6854
1.1285,108.72,0.96785,1.4198,1.28415,0.7946,122.69,1.0921,0.7717,154.36,112.33,1.374,0.6912
1.13142,108.73,0.9645,1.4277,1.28068,0.7923,123.031,1.09133,0.7746,155.265,112.725,1.377,0.6944
1.1368,109.16,0.96085,1.4399,1.2648,0.78945,124.113,1.0923,0.7814,157.17,113.58,1.3834,0.7045
1.1298,109.76,0.9716,1.43536,1.26412,0.78708,124.008,1.098,0.77959,157.546,112.932,1.39502,0.6977
1.1293,109.41,0.9738,1.43269,1.27314,0.78822,123.57,1.10025,0.7738,156.74,112.3,1.39564,0.69063
1.1229,111.6,0.9783,1.44097,1.2666,0.77929,125.333,1.0987,0.77129,160.819,114.04,1.4095,0.68562
1.12626,111.162,0.9754,1.44765,1.26883,0.77786,125.19,1.09874,0.7706,160.923,113.93,1.412,0.6846
1.12817,111.45,0.97462,1.45666,1.26204,0.7743,125.75,1.09961,0.7738,162.33,114.349,1.4194,0.6884
1.13125,111.415,0.97239,1.4534,1.26205,0.77822,126.048,1.10001,0.75758,161.91,114.57,1.413,0.6839
1.1352,108.036,0.96628,1.45987,1.2541,0.77754,122.651,1.09692,0.7627,157.7,111.81,1.41041,0.6966
1.14465,106.419,0.95899,1.46124,1.25399,0.78319,121.832,1.09781,0.7606,155.524,110.979,1.4012,0.6985
1.15182,106.48,0.9551,1.46618,1.2545,0.7855,122.66,1.10031,0.76566,156.129,111.46,1.40052,0.70088
1.15055,106.428,0.9541,1.45352,1.27253,0.79149,122.476,1.09799,0.74879,154.698,111.54,1.38704,0.6915
1.1493,106.94,0.9565,1.4497,1.28652,0.79267,122.93,1.09971,0.74589,155.064,111.78,1.3867,0.68827
1.1401,107.257,0.96836,1.44832,1.28599,0.787,122.284,1.104,0.7463,155.33,110.74,1.4022,0.68813
1.14018,107.1,0.9717,1.4426,1.2921,0.7903,122.1,1.10803,0.73647,154.5,110.202,1.4018,0.68348
1.13847,108.445,0.97112,1.44049,1.2967,0.79021,123.468,1.10566,0.73149,156.222,111.66,1.3987,0.67744
1.13691,109.24,0.9756,1.4434,1.2911,0.7875,124.2,1.1093,0.7364,157.69,111.95,1.4083,0.6761
1.14234,108.472,0.97123,1.44506,1.28405,0.79044,123.914,1.10952,0.7379,156.74,111.675,1.40353,0.683
1.1371,109.075,0.9707,1.4447,1.28365,0.7869,124.043,1.104,0.73248,157.58,112.32,1.40277,0.68162
1.13188,108.619,0.9742,1.43721,1.29333,0.78734,122.9,1.1024,0.72693,156.135,111.465,1.40031,0.67746
1.13195,108.98,0.97765,1.4393,1.28983,0.78639,123.372,1.10687,0.7291,156.84,111.44,1.40745,0.6791
1.1319,109.02,0.9794,1.44568,1.2915,0.7828,123.41,1.1089,0.73237,157.62,111.26,1.4162,0.6807
1.12195,110.18,0.987,1.4582,1.30183,0.76923,123.621,1.1075,0.72242,160.715,111.59,1.43977,0.6728
1.1202,109.92,0.9902,1.4618,1.30941,0.7662,123.154,1.1094,0.7224,160.689,110.98,1.4472,0.67444
1.1214,110.116,0.99102,1.44859,1.31263,0.7739,123.485,1.1114,0.7221,159.51,111.1,1.4357,0.6764
1.12146,109.23,0.98938,1.448,1.31431,0.77438,122.538,1.10983,0.72227,158.198,110.42,1.43273,0.6765
1.11403,110.001,0.9931,1.4624,1.31441,0.76158,122.545,1.1063,0.71758,160.86,110.73,1.4522,0.6733
1.11604,110.14,0.99066,1.47122,1.3034,0.75854,122.92,1.1055,0.72,162.02,111.17,1.4575,0.6767
1.11901,109.75,0.98904,1.46618,1.2984,0.76311,122.806,1.10678,0.72163,160.9,110.95,1.45009,0.67461
1.1113,110.37,0.9942,1.4608,1.30324,0.76059,122.65,1.10499,0.7183,161.23,110.937,1.4522,0.6693
1.1134,111.127,0.99332,1.46339,1.30488,0.7608,123.734,1.1057,0.71841,162.623,111.851,1.4536,0.6692
1.11338,110.614,0.9932,1.4491,1.3107,0.76819,123.162,1.10582,0.72274,160.298,111.36,1.43918,0.67584
1.11923,109.49,0.98782,1.4411,1.306,0.77649,122.562,1.10561,0.7257,157.8,110.83,1.4235,0.6819
1.1147,108.87,0.9907,1.4427,1.3104,0.77261,121.373,1.1045,0.7224,157.089,109.87,1.4293,0.68011
1.13518,106.62,0.97629,1.4516,1.2941,0.7818,121.05,1.10841,0.73661,154.773,109.18,1.41729,0.69563
1.13656,107.48,0.9702,1.44538,1.2816,0.78626,122.16,1.10293,0.7369,155.349,110.74,1.4022,0.6925
1.1359,107.33,0.9653,1.4545,1.276,0.78092,121.93,1.09661,0.7456,156.1,111.16,1.4039,0.6971
1.13943,107.02,0.9593,1.4507,1.27005,0.7853,121.95,1.09323,0.74744,155.27,111.54,1.392,0.70177
1.1329,106.94,0.9633,1.4477,1.2709,0.7825,121.16,1.0914,0.74433,154.83,111,1.3945,0.7128
1.1261,106.769,0.9638,1.4256,1.27556,0.78968,120.249,1.0853,0.7375,152.24,110.77,1.3741,0.70602
1.1289,106.23,0.96419,1.4224,1.28037,0.7933,119.951,1.08862,0.73882,151.12,110.17,1.3711,0.70473
1.1207,106.055,0.9633,1.40968,1.28507,0.7946,118.85,1.0798,0.7358,149.5,110.03,1.3582,0.70001
1.1265,105.979,0.96121,1.41802,1.29093,0.79438,119.379,1.08286,0.74187,150.278,110.23,1.36301,0.7045
1.123,104.266,0.96441,1.42085,1.29678,0.79023,117.091,1.08308,0.7367,148.146,108.094,1.37031,0.70388
1.12802,104.2,0.9599,1.43607,1.28734,0.78548,117.547,1.08299,0.7398,149.647,108.539,1.37856,0.70639
1.1306,103.96,0.9624,1.4684,1.28098,0.7697,117.57,1.0883,0.7448,152.67,108,1.4135,0.71056
1.1249,104.868,0.9617,1.46174,1.2814,0.76953,117.971,1.08214,0.7456,153.28,109.02,1.40607,0.71222
1.1304,104.44,0.9588,1.467,1.28309,0.7702,118.04,1.084,0.7498,153.256,108.9,1.407,0.7166
1.13449,105.823,0.95836,1.48184,1.27842,0.76545,120.046,1.08724,0.75959,156.808,110.39,1.42016,0.72401
